time_s,pwave_sw_us,pwave_aic_us,Vp_sw_km,Vp_aic_km
1499.89,27.075,26.925,7.853403141361254,7.947019867549666
1503.02,27.075,26.925,7.853403141361254,7.947019867549666
1506.17,27.175,26.95,7.7922077922077895,7.9312623925974854
1509.33,27.1,26.875,7.838014369693007,7.978723404255318
1512.45,27.1,26.925,7.838014369693007,7.947019867549666
1515.48,27.1,26.95,7.838014369693007,7.9312623925974854
1518.51,27.1,26.825,7.838014369693007,8.010680907877166
1521.55,27.2,27.025,7.777057679844457,7.88436268068331
1524.62,27.075,27.05,7.853403141361254,7.868852459016391
1527.73,27.225,27.025,7.761966364812416,7.88436268068331
1530.89,27.15,26.975,7.8074170461938825,7.915567282321896
1534.07,27.175,26.975,7.7922077922077895,7.915567282321896
1537.25,27.2,27.0,7.777057679844457,7.899934167215271
1540.38,27.125,27.0,7.822685788787481,7.899934167215271
1543.44,27.15,27.025,7.8074170461938825,7.88436268068331
1546.5,27.5,27.25,7.599746675110827,7.746933505487409
1549.63,27.25,27.175,7.746933505487409,7.7922077922077895
1552.8,27.2,27.05,7.777057679844457,7.868852459016391
1555.97,27.175,27.0,7.7922077922077895,7.899934167215271
1559.14,27.375,27.2,7.672634271099742,7.777057679844457
1562.27,27.75,27.45,7.4580484773151,7.628734901462172
1565.4,33.6,33.075,5.192557334487233,5.338078291814945
1568.53,47.85,44.3,2.9843322556577965,3.337969401947149
1571.69,44.95,43.425,3.26708412741628,3.4383954154727796
1574.9,40.825,43.7,3.775959723096286,3.406187908032926
1578.06,44.15,43.525,3.35476656415991,3.426613363792119
1581.2,44.1,43.275,3.3604032483898063,3.456221198156682
1584.28,44.275,40.825,3.3407572383073494,3.775959723096286
1587.31,43.95,43.225,3.3774275260343365,3.4622042700519327
1590.36,43.925,40.175,3.380281690140845,3.870967741935484
1593.39,43.725,40.675,3.4032898468519566,3.79746835443038
1596.43,40.425,43.4,3.8338658146964857,3.441353599082306
1599.51,40.275,40.725,3.8560411311053984,3.7902716361339226
1602.6,39.575,43.75,3.9630118890356663,3.400396712949844
1605.65,43.75,43.425,3.400396712949844,3.4383954154727796
1608.72,43.8,43.425,3.3946251768033946,3.4383954154727796
1611.86,43.9,41.025,3.3831406822667045,3.747657713928794
1614.99,40.925,43.2,3.7617554858934175,3.4652035807103663
1618.04,43.75,43.225,3.400396712949844,3.4622042700519327
1621.12,39.125,43.5,4.034969737726967,3.4295513003715343
1624.27,44.125,43.125,3.357582540570789,3.4742327735958307
1627.38,38.875,40.125,4.076086956521738,3.8784744667097604
1630.49,44.15,39.875,3.35476656415991,3.916449086161879
1633.67,43.95,40.475,3.3774275260343365,3.8265306122448974
1636.81,44.15,43.3,3.35476656415991,3.4532374100719427
1639.95,40.35,40.15,3.8449214995193843,3.874717468517921
1643.09,44.175,40.025,3.35195530726257,3.8935756002595716
1646.24,38.925,40.325,4.067796610169491,3.848620910840282
1649.42,39.4,43.15,3.990688393747921,3.4712178189181366
1652.54,40.975,39.675,3.754693366708385,3.947368421052632
1655.69,43.625,39.975,3.414911781445646,3.901170351105331
1658.85,39.675,40.3,3.947368421052632,3.852327447833066
1661.97,43.5,40.25,3.4295513003715343,3.8597619813444837
1665.11,43.775,39.55,3.3975084937712343,3.9669421487603307
1668.22,39.275,40.15,4.0106951871657746,3.874717468517921
1671.35,39.825,39.65,3.924133420536297,3.9512676983865656
1674.48,39.425,40.5,3.98671096345515,3.822873526600828
1677.61,40.525,39.65,3.819223424570337,3.9512676983865656
1680.76,40.15,40.05,3.874717468517921,3.889789303079416
1683.82,40.325,40.275,3.848620910840282,3.8560411311053984
1686.88,43.725,43.3,3.4032898468519566,3.4532374100719427
1690.02,39.35,43.225,3.9986671109630114,3.4622042700519327
1693.17,43.6,39.775,3.417829678154372,3.9318479685452163
1696.33,43.6,43.3,3.417829678154372,3.4532374100719427
1699.47,43.95,42.95,3.3774275260343365,3.4954849985435477
1702.53,43.65,43.35,3.4119988626670454,3.447285262855501
1705.58,43.675,40.35,3.409090909090909,3.8449214995193843
1708.68,39.625,40.525,3.9551746868820037,3.819223424570337
1711.76,39.65,39.95,3.9512676983865656,3.904978848031239
1714.83,39.85,40.6,3.920287487749101,3.808314820691843
1717.91,43.6,40.35,3.417829678154372,3.8449214995193843
1720.94,43.9,40.025,3.3831406822667045,3.8935756002595716
1723.99,39.025,40.175,4.051316677920324,3.870967741935484
1727.03,39.05,40.225,4.0472175379426645,3.8634900193174495
1730.12,43.65,43.225,3.4119988626670454,3.4622042700519327
