time_s,pwave_sw_us,pwave_aic_us,travel_aic_us,Vp_sw_km,Vp_aic_km
177.972,33.325,33.225,24.575000000000003,4.052684903748733,4.069175991861648
181.916,33.325,33.25,24.6,4.052684903748733,4.065040650406504
185.018,33.15,33.075,24.425000000000004,4.0816326530612255,4.094165813715455
188.083,33.15,33.075,24.425000000000004,4.0816326530612255,4.094165813715455
191.143,33.05,33.0,24.35,4.098360655737706,4.106776180698152
194.187,33.025,33.075,24.425000000000004,4.102564102564102,4.094165813715455
197.255,32.975,32.95,24.300000000000004,4.110996916752312,4.11522633744856
200.349,33.2,33.25,24.6,4.0733197556008145,4.065040650406504
203.49,32.825,32.8,24.15,4.136504653567735,4.140786749482403
206.641,33.025,32.9,24.25,4.102564102564102,4.123711340206186
209.718,32.95,33.0,24.35,4.11522633744856,4.106776180698152
212.77,32.85,32.975,24.325000000000003,4.132231404958677,4.110996916752312
215.812,32.95,32.85,24.200000000000003,4.11522633744856,4.132231404958677
218.849,32.175,32.6,23.950000000000003,4.250797024442084,4.175365344467641
221.905,32.1,31.925,23.275,4.264392324093817,4.296455424274973
224.943,32.6,32.5,23.85,4.175365344467641,4.1928721174004195
228.011,32.625,32.675,24.025,4.1710114702815435,4.162330905306972
232.054,32.625,32.475,23.825000000000003,4.1710114702815435,4.197271773347324
236.093,32.5,32.45,23.800000000000004,4.1928721174004195,4.201680672268907
239.176,32.35,32.2,23.550000000000004,4.219409282700423,4.246284501061571
242.208,32.325,32.225,23.575000000000003,4.2238648363252365,4.241781548250265
245.24,32.275,32.325,23.675000000000004,4.232804232804233,4.2238648363252365
248.375,31.675,32.3,23.65,4.343105320304018,4.228329809725159
251.531,32.2,32.2,23.550000000000004,4.246284501061571,4.246284501061571
255.522,32.275,32.075,23.425000000000004,4.232804232804233,4.268943436499466
259.549,32.1,32.0,23.35,4.264392324093817,4.282655246252677
262.746,31.8,32.05,23.4,4.319654427645789,4.273504273504274
