Time,CH,RISE,COUN,ENER,DURATION,AMP,ABS_E
1355.3597975,3,10,24,7,232,61.0,1910.0
1355.455639,1,12,26,9,139,64.0,4089.0
1355.4556405,3,13,31,10,337,63.0,3025.0
1357.933468,1,15,22,7,138,62.0,2719.0
1357.9334725,3,9,23,7,231,61.0,1924.0
1358.029479,1,15,27,9,148,64.0,4175.0
1358.0294835,3,9,32,9,302,63.0,3002.0
1358.125343,1,12,21,7,139,62.0,2682.0
1358.1253445,3,6,22,7,232,61.0,1911.0
1358.221379,1,12,26,9,166,64.0,4149.0
1358.2213805,3,13,32,9,231,63.0,2968.0
1358.317147,1,12,22,7,136,62.0,2670.0
1358.3171485,3,13,23,7,232,62.0,1929.0
1358.412907,1,15,27,9,148,64.0,4165.0
1358.4129115,3,9,31,9,252,63.0,2953.0
1358.508726,1,13,22,7,136,62.0,2685.0
1358.5087275,3,10,24,7,229,61.0,1914.0
1358.60456,1,15,27,9,148,64.0,4181.0
1358.6045635,3,10,31,9,303,63.0,3021.0
1359.2370525,6,2,25,8,226,65.0,2875.0
1359.23706,4,1,5,0,47,50.0,94.459
1359.2370685,3,21,27,10,256,61.0,3169.0
1361.034659,1,9,21,7,139,61.0,2695.0
1361.0346605,3,10,23,7,232,61.0,1924.0
1361.130493,1,15,26,9,148,64.0,4187.0
1361.1304965,3,10,30,8,232,63.0,2961.0
1361.226597,1,12,21,7,145,62.0,2696.0
1361.2265985,3,9,23,6,212,61.0,1893.0
1361.322354,1,15,26,9,148,64.0,4182.0
1361.3223585,3,13,31,10,337,63.0,3071.0
1361.418081,1,9,22,7,139,61.0,2707.0
1361.4180825,3,10,22,7,232,61.0,1924.0
1361.51388,1,9,26,9,139,63.0,4105.0
1361.5138815,3,10,30,9,235,63.0,2938.0
1361.609723,1,12,22,7,139,62.0,2700.0
1361.6097245,3,6,25,7,232,61.0,1932.0
1361.706379,1,12,26,9,139,64.0,4115.0
1361.7063805,3,6,29,10,337,63.0,3036.0
1362.7023945,3,2,8,1,33,61.0,545.128
1362.7024325,6,1,2,0,71,46.0,48.348
1363.784161,1,2,1,0,3,47.0,10.686
1364.115795,1,12,22,7,136,62.0,2690.0
1364.1157965,3,13,24,7,235,61.0,1937.0
1364.212675,1,11,26,9,148,63.0,4188.0
1364.2126785,3,10,32,9,303,63.0,3046.0
1364.308403,1,12,21,7,128,62.0,2659.0
